label,cityLabel,countryLabel
馬里梯田,Moray,Peru
基齐库斯,Cyzicus,Turkey
阿芙洛狄希亞,Aphrodisias,Turkey
奧古斯塔·勞里卡,Augusta Raurica,Switzerland
努曼西亚,Numantia,Spain
泰安那,Tyana,Turkey
菲洛帕波斯紀念碑,Philopappos Monument,Greece
辛吉杜努姆,Singidunum,Serbia
喇家遗址,Lajia,People's Republic of China
曲村-天马遗址,Tianma-Qucun,People's Republic of China
阿利斯康,Alyscamps,France
伍迪島,Woody Island,United States of America
朱然墓,Q1551277,People's Republic of China
安布希曼加,Ambohimanga,Madagascar
盖维拱门,Arco dei Gavi,Italy
大卫墓,David's Tomb,Israel
彭布羅克城堡,Pembroke Castle,United Kingdom
大墩子遗址,Dadunzi,People's Republic of China
老官台文化,Dadiwan culture,People's Republic of China
三星村遗址,Sanxingcun,People's Republic of China
斯丹尼斯立石,Standing Stones of Stenness,United Kingdom
茅湾里窑址,Q1566250,People's Republic of China
塞斯提伍斯金字塔,Pyramid of Cestius,Italy
法丁斯坦堡,Burg Veldenstein,Germany
科林斯衛城,Acrocorinth,Greece
哈德良拱门,Arch of Hadrian,Greece
图卢姆,Tulum,Mexico
乔鲁拉大金字塔,Great Pyramid of Cholula,Mexico
维罗纳罗马剧场,Roman theatre of Verona,Italy
弗俄努·柯里菲,Fournou Korifi,Greece
阿布西爾,Abusir,Egypt
阿尔班山遗址,Monte Albán,Mexico
老烏普薩拉,Gamla Uppsala,Sweden
托尼那,Toniná,Mexico
漢利號潛艇,H. L. Hunley,United States of America
嘉萊（夏威夷島）,Ka Lae,United States of America
里奇伯勒堡,Richborough Castle,United Kingdom
铁店窑遗址,Relics of Tiedian Kiln,People's Republic of China
巴維特,Bawit,Egypt
菜园遗址,Caiyuan site,People's Republic of China
羅馬劇院 (安曼),Amman's Roman Theatre,Jordan
庇亚门,Porta Pia,Italy
曲折金字塔,Bent Pyramid,Egypt
杜拉歐羅普斯,Dura-Europos,Syria
高颐墓阙及石刻,Q1289909,People's Republic of China
希羅德·阿提庫斯劇場,Odeon of Herodes Atticus,Greece
殷墟,Yinxu,People's Republic of China
果德迪吉,Kot Diji,Pakistan
阿蘇夫,Arsuf,Israel
五陵,Q1453193,People's Republic of China
霍文威普國家紀念地,Hovenweep National Monument,United States of America
班尼亞斯河,Banias,Syria
神殿之谷,Valle dei Templi,Italy
骆驼城遗址及墓群,Luotuocheng,People's Republic of China
凯尔夸内,Kerkouane,Tunisia
阿塔卡馬巨人地表畫像,Atacama Giant,Chile
卡拉科尔 (玛雅),Caracol,Belize
波尔西帕,Borsippa,Iraq
勒夫坎狄,Lefkandi,Greece
大佛寺石窟,Dafosi Grottoes,People's Republic of China
古雅典阿哥拉,Ancient Agora of Athens,Greece
馬魯斯,Mallus,Turkey
麦积山石窟,Maijishan Grottoes,People's Republic of China
埃扎诺伊,Aizanoi,Turkey
文殊山石窟,Wenshushan Grottoes,People's Republic of China
瑟美斯,Thermos,Greece
纳斯卡线条,Nazca Lines,Peru
俄克喜林庫斯,Oxyrhynchus,Egypt
肯帕普山,Cairnpapple Hill,United Kingdom
舍衛城,Shravasti,India
朱里亚巴西利卡,Basilica Julia,Italy
波南帕克,Bonampak,Mexico
薩羅納,Salona,Croatia
澂江县,Chengjiang County,People's Republic of China
林道人,Lindow Man,United Kingdom
哈德良圖書館,Hadrian's Library,Greece
查爾斯堡,Charlesbourg-Royal,Canada
钧窑,Jun ware,People's Republic of China
梅登城堡,Maiden Castle,United Kingdom
科夫城堡,Corfe Castle,United Kingdom
小仙坛窑址,Xiaoxiantan Green Porcelain Kiln Site,People's Republic of China
尉迟寺遗址,Yuchi Temple site,People's Republic of China
悬泉置遗址,Xuanquanzhi,People's Republic of China
洋海墓群,Yanghai tombs,People's Republic of China
郧县人,Q1498288,People's Republic of China
卡米羅斯,Kameiros,Greece
扎赉诺尔古墓群,Jalainur Cemetery,People's Republic of China
狄俄倪索斯剧场,Theatre of Dionysus,Greece
米兰遗址,Miran,People's Republic of China
马王堆汉墓,Mawangdui,People's Republic of China
阿索斯,Assos,Turkey
哈尔·萨夫列尼地下宫殿,Hypogeum of Ħal-Saflieni,Malta
中山王墓,Q1500653,People's Republic of China
尼米亞,Nemea,Greece
提图斯凯旋门,Arch of Titus,Italy
缸瓦窑,Q1493549,People's Republic of China
蓋茨堡戰場,Gettysburg Battlefield,United States of America
藤原京,Fujiwara-kyō,Japan
吉爾賈,Girga,Egypt
殉道者墓窟,Catacombs of Rome,Italy
埃尔塔欣,El Tajín,Mexico
KV2,KV2,Egypt
梅里达的考古遗址群,Emerita Augusta,Spain
阿斯塔那古墓群,Astana Cemetery,People's Republic of China
南佐遗址,Nanzuo,People's Republic of China
凯拉米克斯,Kerameikos,Greece
国家独立历史公园,Independence National Historical Park,United States of America
提姆纳河谷,Timna valley,Israel
仙人洞、吊桶环遗址,Q2598136,People's Republic of China
七節樓,Septizodium,Italy
阿祖奇亞島,Agilkia island,Egypt
木梯寺石窟,Mutisi Grottoes,People's Republic of China
维埃纳金字塔,Ancient Roman circus of Vienne,France
克孜尔千佛洞,Kizil Caves,People's Republic of China
天龙山石窟,Tianlongshan Grottoes,People's Republic of China
波尔都斯,Portus,Italy
莉薇娅·奥古斯塔神庙,Q3517516,France
查文德萬塔爾,Chavin de Huantar,Peru
埃瑞布尼城堡,Erebuni Fortress,Armenia
巴林堡,Qal'at al-Bahrain,Bahrain
花山岩画,Rock Paintings of Hua Mountain,People's Republic of China
中山靖王墓,Q1574077,People's Republic of China
所药村壁画墓,Q1574082,People's Republic of China
汉中山王墓,Q1574091,People's Republic of China
洪州窑,Q1627066,People's Republic of China
飛鳥,"Asuka, Yamato",Japan
索法拉地區,Sofala,Mozambique
钓鱼台遗址,Diaoyutai site,People's Republic of China
顶蛳山遗址,Dingsishan site,People's Republic of China
元上都,Xanadu,People's Republic of China
卡比托利歐山,Clivus Capitolinus,Italy
库木吐喇千佛洞,Kumtura Thousand Buddha Caves,People's Republic of China
罗宾逊拱门,Robinson's Arch,State of Palestine
厄琉希尼翁神庙,Eleusinion,Greece
塔什拉巴特,Tash Rabat,Kyrgyzstan
万寿岩遗址,Wanshouyan,People's Republic of China
阿巴赫·塔卡利克,Takalik Abaj,Guatemala
尼亚洞,Niah National Park,Malaysia
万佛堂石窟,Q2548196,People's Republic of China
感驮岩遗址,Gantuoyan,People's Republic of China
古罗马剧场,Roman Theatre,Italy
坎赫里石窟,Kanheri Caves,India
瞿昙寺,Qutan Temple,People's Republic of China
錢山漾遺址,Qianshanyang,People's Republic of China
茶胶寺,Ta Keo,Cambodia
巴德·提比拉,Bad-tibira,Iraq
赫卡通皮洛斯,Hecatompylos,Iran
苏巴什佛寺遗址,Subashi Temple,People's Republic of China
塞尔苏斯图书馆,Library of Celsus,Turkey
那帕塔,Napata,Sudan
层级金字塔,Layer Pyramid,Egypt
埃姆斯伯里,Amesbury,United Kingdom
仙人掌山,Cactus Hill,United States of America
榆林窟,Yulin Caves,People's Republic of China
汝窯,Ru ware,People's Republic of China
辽中京遗址,Zhongjing,People's Republic of China
哈那塞,Khanasir,Syria
塔拉科,Tarraco,Spain
洛杉磯米利亞雷斯,Los Millares,Spain
瓦店遗址,Wadian,People's Republic of China
埃爾帕拉伊索 (祕魯),El Paraíso,Peru
柯尼斯堡,Königsberg,Prussia
奧古斯都神廟,Temple of Augustus,Croatia
打虎亭汉墓,Q1574080,People's Republic of China
万发拨子遗址,Wanfabozi,People's Republic of China
埃德薩 (美索不達米亞),Edessa,Turkey
阿尔戈斯赫拉神庙,Heraion of Argos,Greece
柯尼斯堡,Königsberg,German Empire
克孜尔尕哈石窟,Kizilgaha Grottoes,People's Republic of China
青山墓群,Qingshan Tombs,People's Republic of China
柯尼斯堡,Königsberg,Nazi Germany
上山遗址,Shangshan,People's Republic of China
马蹄寺石窟群,Matisi Grottoes,People's Republic of China
布章谷,Bujang Valley,Malaysia
博爾巴任,Por-Bazhyn,Russia
王家峰墓群,Wangjiafeng Tombs,People's Republic of China
勒拿湖,Lerna,Greece
卡拉尼什巨石阵,Callanish Stones,United Kingdom
亦集乃路,Khara-Khoto,People's Republic of China
奧赫里德古代劇場,Ancient Theatre of Ohrid,Republic of Macedonia
希沙利克,Hisarlik,Turkey
跨湖桥遗址,Kuahuqiao,People's Republic of China
黑水国遗址,Schwarzwasserstaat site,People's Republic of China
马焦雷门,Porta Maggiore,Italy
克森尼索,Chersonesus,Ukraine
灶神庙,Temple of Vesta,Italy
农神庙,Temple of Saturn,Italy
兴隆洼遗址,Xinglongwa,People's Republic of China
响堂山石窟,Xiangtangshan Caves,People's Republic of China
许三湾城及墓群,Xusanwan,People's Republic of China
萨拉米斯,Salamis,Cyprus
拉吉納,Lagina,Turkey
聖喬治教堂,Q2316112,Germany
奥古斯都凯旋门,Arch of Augustus,Italy
汉阳陵,Han Yang Ling,People's Republic of China
通古斯巴西城址,Tonggusibashi,People's Republic of China
耶胡德堡,Qasr el Yahud,State of Palestine
藏王墓,Valley of the Kings,People's Republic of China
百基拉地下墓穴,Catacomb of Priscilla,Italy
千岛湖,Qiandao Lake,People's Republic of China
赫拉神廟(奧林匹亞),"Temple of Hera, Olympia",Greece
塞罗-德拉斯梅萨斯遗址,Cerro de las Mesas,Mexico
八剌沙衮,Balasagun,Kyrgyzstan
特什拜尼,Teishebaini,Armenia
朱庇特别墅,Villa Jovis,Italy
维纳斯和罗马神庙,Temple of Venus and Roma,Italy
QV44,QV44,Egypt
琉璃河遗址,Western Zhou Yan State Capital Museum,People's Republic of China
拉姆諾斯,Rhamnous,Classical Athens
锡尔维什城堡,Castle of Silves,Portugal
塔利埃辛之墓,Bedd Taliesin,United Kingdom
塞壬洞,Q3117280,France
西阴村遗址,Xiyincun,People's Republic of China
登德拉,Dendra,Greece
南风古灶,Nanfeng Kiln,People's Republic of China
山普拉古墓群,Shanpula Tombs,People's Republic of China
馬克西姆下水道,Cloaca Maxima,Italy
耶灵石,Jelling stones,Denmark
西路斯塔尼,Sillustani,Peru
南石窟寺,Q1964730,People's Republic of China
塔克基思拉宮,Taq-i Kisra,Iraq
亨吉斯特伯里角,Hengistbury Head,United Kingdom
圣若望门,Porta San Giovanni,Italy
希拉波利斯,Hierapolis,Turkey
神秘別墅,Villa of the Mysteries,Italy
柴瓦塔那兰寺,Wat Chaiwatthanaram,Thailand
白营遗址,Baiying,People's Republic of China
马家浜遗址,Majiabang,People's Republic of China
塔拉戈纳圆形剧场,Tarragona Amphitheatre,Spain
拉斯·吉尔,Laas Gaal,Somaliland
水洞沟遗址,Shuidonggou,People's Republic of China
萊斯特城堡,Leicester Castle,United Kingdom
塞爾邁達,Sarmada,Syria
薛家岗遗址,Q17009066,People's Republic of China
靳家台遗址,Q17029743,People's Republic of China
黃金七城,Zuni-Cibola Complex,United States of America
卡利亚里罗马剧场,Roman Amphitheatre of Cagliari,Italy
齐家坪遗址,Q11180227,People's Republic of China
Angitiae森林,Lucus Angitiae,Italy
示劍,Shechem,State of Palestine
乔加·玛米,Choga Mami,Iraq
敦煌石窟,Dunhuang Grottoes,People's Republic of China
密特拉斯神廟,London Mithraeum,United Kingdom
沃尔西尼,Volsinii,Italy
施洗之地,Al Maghtas,Jordan
北庄遗址,Q10902945,People's Republic of China
甘泉宫遗址,Sweet Spring Palace,People's Republic of China
侯家窑遗址,Houjiayao site,People's Republic of China
威尔逊拱门,Wilson's Arch,State of Palestine
皇泽寺摩崖造像,Q1404412,People's Republic of China
平森土丘,Pinson Mounds,United States of America
舊帕德嫩神廟,Older Parthenon,Greece
阿曼尼莎汗陵,Amannisa Khan Mausoleum,People's Republic of China
提拉斯,Tyras,Ukraine
石岭子遗址,Shilingxia,People's Republic of China
座散亂木遺跡,Q11063445,Japan
武藏國府跡,Q11546339,Japan
纏向遺跡,Q11608507,Japan
新乐遗址,Xinle Culture,People's Republic of China
西小旺遗址,Xixiaowang site,People's Republic of China
龜岡石器時代遺跡,Kamegaoka Site,Japan
托圖傑洛,Tortuguero,Mexico
史前伊朗,Prehistory of Iran,Iran
燕下都,Xiadu,People's Republic of China
新密李家沟遗址,Lijiagou,People's Republic of China
飞来峰造像,Feilaifeng Grottoes,People's Republic of China
九州、山口的近代化工业遗产群,"Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining",Japan
埋木舍,Q11425904,Japan
伊斯米亞神廟,Temple of Isthmia,Greece
牛河梁遗址,Niuheliang,People's Republic of China
侯马晋国遗址,Houmajing,People's Republic of China
帕儂藍歷史公園,Phanom Rung historical park,Thailand
哈姆卡爾,Hamoukar,Syria
石峡遗址,Q17372554,People's Republic of China
韦泽尔谷,prehistoric sites and decorated caves of the Vézère Valley,France
石峁遗址,Shimao,People's Republic of China
萨拉乌苏遗址,Xarusgol,People's Republic of China
手洞,Cave of the Hands,Argentina
鸡公山遗址,Q11174155,People's Republic of China
长安,Chang'an,People's Republic of China
石之寶殿,Q11584736,Japan
孔多阿岩画遗址,Kondoa Rock Art Sites,Tanzania
比普羅瓦,Piprahwa,India
樊城堆遗址,Fanchengdui,People's Republic of China
丹土遗址,Dantu Site,People's Republic of China
团结遗址,Q17023529,People's Republic of China
哈利卡那索斯,Halicarnassus,Turkey
特里爾圓形劇場,Roman amphitheatre of Trier,Germany
伊皮尤塔克文化,Ipiutak Site,United States of America
泰勒艾蘭,Tell Aran,Syria
巩县石窟,Gongxian Grottoes,People's Republic of China
納布塔普拉雅,Nabta Playa,Egypt
諾莫古蹟,Nohmul,Belize
土城子遗址,Q17007390,People's Republic of China
吴城遗址,Q10919380,People's Republic of China
海昏侯墓,Tomb of Marquess of Haihun,People's Republic of China
賈肯特,Jankent,Kazakhstan
龙骨坡遗址,Longgupo Cave,People's Republic of China
贺兰山岩画,Helan Mountains perietal art,People's Republic of China
伊麗絲號縱帆船,Iris,United States of America
寿州窑,Q1385902,People's Republic of China
古爾尼亞,Gournia,Greece
大塚、歳勝土遺跡,Q11433941,Japan
新田莊遺跡,Q11503769,Japan
刘白塔村遗址,Liubaita site,People's Republic of China
大像山石窟,Daxiangshan Grottoes,People's Republic of China
黑水源,Blackwater Draw,United States of America
阿尔塔米拉洞,Cave of Altamira,Spain
王城岗及阳城遗址,Q15938189,People's Republic of China
砂澤遺跡,Q11587457,Japan
陶雷修姆,Tauresium,Republic of Macedonia
良渚遗址,Q15904183,People's Republic of China
Niantic捕鯨船,Niantic,United States of America
卢格杜努姆,Lugdunum,France
查加尔·巴扎尔,Chagar Bazar,Syria
雕龙碑遗址,Q16078606,People's Republic of China
三里河遗址,Sanlihe Site,People's Republic of China
仰韶村遗址,Yangshao,People's Republic of China
丸都城,Wandu,People's Republic of China
南莊頭遺址,Nanzhuangtou,People's Republic of China
赫茨尔山广场,Mount Herzl Plaza,Israel
阿剌模忒堡,Alamut Castle,Iran
拉喬伊港,Port-la-Joye–Fort Amherst,Canada
石舞台古墳,Ishibutai Kofun,Japan
马桥遗址,Q10566619,People's Republic of China
清晖园,Qing Hui Yuan,People's Republic of China
莱切古罗马圆形剧场,Roman amphitheatre of Lecce,Italy
洹北,Huanbei,People's Republic of China
峰州,Phong Châu,Vietnam
科隆,Cologne,Germany
巴爾夏明神廟,Temple of Baalshamin,Syria
皇家柱廊,Royal Stoa,Israel
海拉奈堡,Qasr Kharana,Jordan
阴山岩画,Q1404141,People's Republic of China
杜恩號兩棲指揮艦,USCGC Duane,United States of America
佩拉爾塔 (美洲中部遺跡),Peralta,Mexico
龐貝競技場,Amphitheatre of Pompeii,Italy
亨里庫斯,Henricus,United States of America
灵武窑址,Q22078670,People's Republic of China
象山王氏家族墓地,Q22100005,People's Republic of China
御茶之水貝塚,Q18700920,Japan
謝普頓馬利特,Shepton Mallet,United Kingdom
陸平貝塚,Q10565697,Japan
維特科斯,Vitcos,Peru
苏埠屯墓群,Sufutun,People's Republic of China
銀塔廣場,largo di Torre Argentina,Italy
士麥那 (土耳其),Smyrna,Turkey
郑州西山古城遗址,Q15900656,People's Republic of China
